user_id,user_screenname,user_name,user_location,user_bio,user_createdat,user_followers_count,user_friends_count,user_favourites_count,user_laststatus_date,user_laststatus_text,user_statuses_count,is_friend,am_following,days_laststatus
550845228,AnnaLeptikon,AnnaRiedl,"Vienna, Austria","Cognitive Science, Psychology, Global Shaper @Davos, Social Impact Maximization (effective altruism), vegan, minimalism, weight lifting",04-11-2012,880,1865,1303,06-23-2019,"""Thinking with the accumulated minds of giants""

Thanks to permanent_regret for this beautiful piece. ""If I have se… https://t.co/VWK3Nm1Llq",574,1,0,7
1.08765E+18,_ConditioHumana,ConditioHumana,,"TECHNOLOGY, AI AND ETHICS. A leading voice that engages in the debate about the future of humankind in the light of digitization.",01-22-2019,171,712,553,06-24-2019,"""We produce more data as a civilization in the last two years than we have in the last 20,000"" An interview with Ma… https://t.co/TM9wksKRUN",143,1,0,6
180333300,NicolasPapernot,Nicolas Papernot,"Mountain View, CA","Researching the Security and Privacy of Machine Learning @Google. Co-author of https://t.co/zBM4kd64Rl, @CentraleLyon and @PSUEngineering alumnus",08-19-2010,4294,620,1449,06-25-2019,@homalm @UdacityDave Thanks for spearheading this effort @homalm !,740,1,0,5
2379472105,mrncst,Mariana Castilho,"Rio de Janeiro, Brasil",weird mix between data science and games.,03-08-2014,67,241,2168,06-26-2019,@leomuraoka fado sensato,611,1,0,4
3385335585,worldclassdev,Philip Obosi,Nigeria,"I build with, write about and teach JS for all platforms. Keen on Performance, Accessibility & Data Visualization. Frontend Engr @kudidotai, MSP @microsoft",07-21-2015,655,1395,2630,06-26-2019,Sense! https://t.co/tUHUSVPm7t,3988,1,0,4
8.98162E+17,_RuchiGarg_,Ruchi Garg,"Edinburgh, Scotland",Nuclear Physics Postdoc,08-17-2017,47,176,149,10-19-2017,"@ChiefButtons @helloclangers It is an amazing festival! There is food, fireworks, awesome food, new clothes, loads… https://t.co/x8512lh3cN",9,1,0,619
459714447,amedhat_,Ahmed Medhat,"San Francisco, CA","Staff Data Scientist @Facebook. Previously, Chief Data Scientist of @DueDil and Researcher @oiioxford. Egyptian.",01-09-2012,160,365,539,06-20-2019,"@tarnfeld Happy birthday, Tom!",93,1,0,10
14614027,GilbertHill,Gilbert Hill,"London, England","Privacy Technologist, CEO @tapmydata, GDPR Tutor @theidm, Privacy Spokesperson @techlondonadv, lapsed Archaeologist, bass guitar @Ton50Band",05-01-2008,2277,3187,3025,06-25-2019,RT @Coldwar_Steve: https://t.co/jKM8iQ17We,8752,1,0,5
524179159,briantemerowski,Brian Temerowski,,data scientist and moderately effective altruist,03-14-2012,22,558,148,06-09-2019,@MichigrimK @drethelin Yes yes yes,164,1,0,21
3309800590,DeeThapar,Devika Thapar,"New York, USA","Building #deeptech ventures as equity-based business partners @wilbe1807. Formerly product @IBM Watson, board member @Stemfromdance, @Yale.",06-05-2015,571,776,1595,06-22-2019,one handmade cocktail please #ArtandAI #Barbican https://t.co/OozxDlrcYq,663,1,0,8
3120404952,sonofarinze,A.A,"Lagos, Nigeria",... and enables systems learn #MachineLearning; loves putting ideas in code; God-lover; Business man; Bass guitarist; thinks he's funny; a lil' bit annoying,03-31-2015,4130,3942,15767,06-26-2019,"RT @gimbakakanda: These are the things we celebrate in Africa, while the world is busy with 5G, nuclear energy, electric cars, and whatnots…",14180,1,0,4
1.01178E+18,RareTempo,tempo Rare,Knoxville TN,Machine Intelligence,06-27-2018,40,1159,356,06-17-2019,"RT @Forbes: AI and machine learning promise to have a transformative effect on personalization initiatives, providing additional intelligen…",197,1,0,13
29297681,JerryKhong,Jerry Khong,"San Francisco, CA",Data Scientist. Machine Learning. Deep Learning. Previously @Broncos 🏈 analytics,04-06-2009,32,162,129,05-17-2019,"RT @GoogleAI: Translatotron is our experimental model for direct end-to-end speech-to-speech translation, which demonstrates the potential…",16,1,0,44
128242230,gietema,Jochem Gietema,"Amsterdam, The Netherlands","Machine learning fellow at  @fellowshipai - LLM, BSc Philosophy — 🇳🇱",03-31-2010,273,150,2468,06-22-2019,"My office a few months ago, lovely place! https://t.co/JZp9wmvHxj",1388,1,0,8
501887536,sameermauryapsk,sameer maurya,"New Delhi, India",I can talk to machines 🤪,02-24-2012,11,140,23,05-30-2019,"RT @ylecun: MNIST reborn, restored and expanded.
Now with an extra 50,000 training samples.

If you used the original MNIST test set more t…",8,1,0,31
2359913779,mimoralea,Miguel Morales,"Denver, CO",Software Engineer @LockheedMartin. Instructional Associate @GTOMSCS. Author @ManningBooks. Content Developer @Udacity.,02-24-2014,497,121,1307,06-25-2019,"RT @GTOMSCS: “Diversity is just membership. Integration is influence, power, and partnership.” @isbellHFh weighs in on diversity in computi…",1555,1,0,5
102030758,axitkhurana,Akshit Khurana,San Francisco,"Engineer @housecanary. Previously of @ginger_io, @slideshare/@linkedin | Let's talk about data, economics, philosophy, photography or anything you love!",01-05-2010,473,530,1003,06-03-2019,"SwiftUI: Much cleaner, succinct framework for writing native iOS apps. People say looks similar to Flutter.",969,1,0,27
113216942,bbc1183,Blake Camp,"Atlanta, GA","AI PhD Candidate GSU - Duke Alum - ex NYRB - into AGI, computational neuroscience, futbol, pizza, wine, books, films, markets, family, friends, life",02-11-2010,69,495,3448,06-23-2019,This is literally disgusting https://t.co/lqRn3XKyMj,1486,1,0,7
7.85295E+17,saakur3,Sathyanarayanan Aakur,"Tampa, FL","Computer Vision Researcher, PhD Student @ University of South Florida. Starting as Asst. Prof. at Oklahoma State University Fall 2019",10-10-2016,26,263,604,06-21-2019,RT @huggingface: RT if you want XLNet in https://t.co/WLM9I9VTJN #NLProc,57,1,0,9
92567112,jscarrington,James Carrington,"San Francisco, CA","Business development, sales and marketing executive focused on AI/ML and robotics. https://t.co/iMLZiCNd8N",11-25-2009,229,725,113,06-18-2019,Great day today in Hamburg with @pnpeurope #PnPHamburg https://t.co/IcAj7Awrem,549,1,0,12
2520764441,filippofiocchi1,Filippo Fiocchi,,Italian🇮🇹|Statistic student📈📊|UniBo📚,05-01-2014,13,185,132,05-20-2019,"RT @OguguahDenzel: #GameOfThrones
#TheFinalEpisode

Jon's entire lines in the season https://t.co/46h66W5qq1",12,1,0,41
304751059,raymonddixon1,Raymond Dixon,"Bengaluru, India",Reinforcement learning researcher,05-25-2011,18,452,374,03-04-2019,RT @jeremyphoward: I missed this paper somehow - Neumann Optimizer. Nearly 1% validation accuracy on imagenet; can use *very* large batch s…,44,1,0,118
1.10315E+18,rainmanbun,continuity (equation) rules everything around me,Poe's Law Superposition,"dimensionality = cursed. i'm not shitposting, i'm creating a dataset. progressive, feminist, chem.eng, and doing some weedscience. they/them.",03-06-2019,58,894,1852,04-12-2019,afraid to watch @mariekondo as someone chemically incapable of feeling joy for fear i will wind up naked and homeless,342,1,0,79
77234565,compcomcon,CCC,Washington DC,The Computing Community Consortium,09-25-2009,1511,307,794,06-25-2019,RT @CommerceGov: NIST team supersizes 'quantum squeezing' to measure ultrasmall motion https://t.co/f5KG1gZd0E via @usnistgov @EurekAlert #…,6835,1,0,5
2167041554,the_pious_brat,Tanmay Jain,"Kolkata, India","Computer science engineer।।in process data science expert।।IOT/AI  enthusiast।। कवि।।
political commentator, COW VIGILANTE... Bhakt...",10-31-2013,28,117,173,06-26-2019,"RT @koenamitra: Ganga Ram. Lynched by Safayat, Mohsin, Akram, Afram,Danish, Irfan for stopping his daughter from meeting Safayat. His wife…",962,1,0,4
1.02481E+18,CrzyRchBayesian,CrazyRichBayesians,,"Dude interested in politics, tech, and finance. Account is anonymous-ish since I primarily use Twitter to rage-tweet (usually about politics).",08-01-2018,23,530,2341,06-20-2019,RT @ttunguz: The SaaS Valuation Environment in Mid-2019 https://t.co/fJebP7d7oz https://t.co/dsw3Vnp8Ad,576,1,0,10
8.74946E+17,oboi_niqo,Nicholas Adamu,Ghana,"Jesus | AI | Code | Electronics | Music

Geek of geeks and the nerd of nerds💻",06-14-2017,177,1038,2944,06-22-2019,@geeksilas @teamretrorabbit Hehe so we are not alone😅,149,1,1,8
8.93808E+17,Nucleist1,HediBenDaoud,,"Young scientist ...
Passionate about AI technologies ...
I also like physics and adore rolling !",08-05-2017,34,406,102,06-14-2019,@WhoIsHussain You are truly making a huge impact !,59,1,0,16
375440803,Nouraty_Alawwad,نُورَهـ الْعوَّاد ~,,"A master degree student in computer science 😎👩🏻‍💻 at IMSIU, Graphic designer 💜❤, Founder of LASS for design ♡",09-18-2011,171,160,93,06-12-2019,RT @SOAH_: #فزعة هو تطبيق جميل تابع للدفاع المدني. تفتح حساب برقم جوالك وتسجل فيه موقع بيتك وأي مواقع ثانية ترغب بها. بحيث لو طلبت بعيد الش…,400,1,0,18
7.27398E+17,chhaya086,chhaya kumar das,"Bengaluru, India",The Deep Learning Guy,05-03-2016,21,126,232,05-09-2019,"RT @mustafasuleymn: At @DeepMindAI, we want to use AI to help address climate change. We’ve worked with @Google to make everything from pho…",36,1,0,52
9.17829E+17,ranipowers,Rani Powers,,Computational biologist trying to build the stuff that changes lives. PhD candidate - machine learning & *omics. Interdisciplinary STEM education is my jam.,10-10-2017,207,360,362,06-18-2019,@DiogoMCamacho https://t.co/sDBOhEcOsN,361,1,0,12
55137313,mikestaub,Michael Staub,"San Francisco, CA","Developer, Artist, Investor, Entrepreneur, Effective Altruist. Engineering @bright_machines, founder @PeapodsHQ, previously @autodesk @ILMVFX @AMD",07-09-2009,391,1681,2627,06-19-2019,Our company is looking for another designer. Come work on interesting and challenging problems with us! #design… https://t.co/VyCOHWCwrX,415,1,0,11
121881387,saviaga,ClaudiaFloresSaviaga,United States,"✿ 𝐏𝐡𝐃 𝐒𝐭𝐮𝐝𝐞𝐧𝐭 𝐂𝐨𝐦𝐩𝐮𝐭𝐞𝐫 𝐒𝐜𝐢𝐞𝐧𝐜𝐞 𝐖𝐕𝐔 ✿  @Facebook 𝐅𝐞𝐥𝐥𝐨𝐰 | @CarnegieMellon Alumni | Misinformation, Machine Learning, Crowdsourcing & Social Computing.",03-10-2010,5477,4388,8596,06-24-2019,"RT @SandraWachter5: Check out my interview @guardian on deepfakes and how to navigate and regulate in a ""post-truth"" society https://t.co/G…",1610,1,0,6
7.82494E+17,greatlse,daLong Zhao,Shanghai,"小分子药物设计(Small Molecules Design) 化学信息学(Cheminformatics)
分子模拟(Molecule Simulations)",10-02-2016,144,1169,1380,06-06-2019,Global Variable Scoping and Subprotocols in Pipeline Pilot https://t.co/XXH1mOt9bj,102,1,0,24
118759440,fgonzalez_v,Felipe González,Chile,"Father, Husband, Son, Friend, Architect, Programmer, Technology, Business, Strategy, Fast & Big Data Analytics, Researcher. ",03-01-2010,679,3719,4407,06-26-2019,@ABC https://t.co/Q3sSB0etUj,4062,1,0,4
4718063141,BelonaSonna,BELONA SONNA,,"Student in Machine Learning, Big Data,Computer Vision, Finding a PhD Position..",01-05-2016,129,282,830,06-26-2019,"AI for Gooooooooddd..
ML and DL definitely need data from people; But before using their data, they should be aware… https://t.co/IHi9IdbhQ8",364,1,0,4
1860577326,AjawadD,Ammar Jawad,"London, England",Product Manager @ExpediaUK managing Machine Learning & AI capabilities for https://t.co/ZJyAe7htsQ,09-13-2013,139,387,22,05-20-2019,"https://t.co/vHj5dNbiae is looking for a Sr. Software Engineer for our ML platform.
#machinelearning… https://t.co/PwFdF3q64n",109,1,0,41
1.11286E+18,ccanojavi,Javi C. Cano,"London, England",Telecoms Engineer. Researching Adversarial Machine Learning at @imperialcollege,04-01-2019,15,403,28,06-20-2019,"RT @kennyco26: Our paper on the sensitivity of deep convolutional networks to Gabor noise is accepted at the #ICML2019 Workshop ""Identifyin…",11,1,0,10
3332231,JeffD,Jeff Dalton,"Glasgow, Scotland",Assistant Professor in CS at the University of Glasgow. Research on conversational AI and search. Formerly at Google Research. PhD from CIIR @ UMass Amherst.,04-03-2007,2280,597,1438,06-26-2019,Interested in research on Search-oriented Conversational AI? I am hiring a funded PhD student sponsored by… https://t.co/deg7HYpSaI,1658,1,0,4
8546772,mageed,Muhammad AbdulMageed,"Vancouver, British Columbia","Assistant Professor, Director of UBC Natural Language Processing Lab. #nlproc Tweets my own. Likes and retweets != endorsement.",08-30-2007,818,2078,1272,06-21-2019,"@evanmiltenburg And, for the workshops, etc., don’t choose a deadline that is one day before a major conference dea… https://t.co/wM2n4HQLmS",4235,1,0,9
2500335085,senyorateu,Niël S.F,,"Data Scientist. AI. Physics dropout. Also, I kinda despise superstitions of all kind.",05-17-2014,90,346,3627,06-25-2019,"RT @emulenews: @luckytras Aunque está en inglés, lo puedes disfrutar en esta web https://t.co/pYvaudOX0L",3548,1,0,5
2567613675,malipalema,Pale💻🎓,"Zhejiang, People's Republic of",#blacktechtwitter Data Science and Machine Learning enthusiast;,05-27-2014,2625,848,8569,06-26-2019,RT @JAGU____: Ya hate to see it https://t.co/HrvxjYEJgP,7785,1,0,4
3221955110,Subhadeep_22,Subhadeep Banerjee,"Kolkata, India",Machine Learning | Deep Learning | CS Undergrad | Python,05-21-2015,40,136,122,06-16-2019,"Deep Learning AlphaGo Zero Explained in one paper

#100DaysOfCode #100DaysOfMLCode #DeepLearning… https://t.co/hEo6u6Q9yY",37,1,0,14
1053424819,dropshot_lob,Edo,,"PhD student @Penn. Thinking about differential privacy, secure MPC, distributed systems, tech ethics

(and always, women's tennis)",01-01-2013,146,777,2186,06-09-2019,Data Rights https://t.co/4860eTYPlS,1134,1,0,21
1.00175E+18,Mxbonn,Maxim Bonnaerens,,PhD Student @UGent | Deep Learning,05-30-2018,12,101,39,06-21-2019,"@petewarden @achowdhery The paper mentions "" Since we only classify two classes in Visual Wake Words dataset, we sh… https://t.co/NmpV9hujVU",9,1,0,9
266169225,amurphy00,the cruelest month,United States,"Cogsci PhD ⇨ Datasci. Appreciator of weirdness and whimsy.
""I think the young people enjoy it when I 'get down' verbally, don't you?""",03-14-2011,329,591,3553,06-26-2019,"@nhuntwalker Hell, $50k right out of college would’ve been more than any family member of mine ever made in their e… https://t.co/wmKHrcLA3e",4521,1,0,4
4886854444,DeepgramAI,Deepgram,"San Francisco, CA","Deepgram helps companies harness the potential of their voice data with intelligent, tailored speech models built to increase revenues and maximize efficiency.",02-08-2016,977,332,162,03-05-2019,What's more valuable: #algorithm or #dataset? @deepgramscott and @susansoptimum talk it out in the AI Show #podcast… https://t.co/AcHBmkzFNP,182,1,0,117
361185198,AnasFirdousi,Anas Raza Firdousi,"silicon valley,  ca","engineering leadership. product. data. ml. ai. ux. maths. current: @facebook , past: @Apple/@PayPal , science. arts. human psychology.",08-24-2011,2061,4979,4300,06-16-2019,"1 billion+ eyes on it ... the biggest rivalry in any sporting history!
#PakistanVsIndia #CricketWorldCup… https://t.co/eK9to5OahD",2046,1,0,14
487047023,kurbanovrauf,Rauf Kurbanov,"St Petersburg, Russia",Research Scientist,02-08-2012,78,585,143,05-16-2019,@atselousov @Thom_Wolf @GolovanovSrg @snikolenko @truskovskiy @ACL2019_Italy P.S code and paper itself are coming very soon.,22,1,0,45
1164048200,EmiDLopez,EmiDL,Barcelona,Master’s Degree in Computer Science. Telecommunication Engineer.,02-09-2013,118,617,122,06-14-2019,"RT @PythonHub: CircuitPython - a Python implementation for teaching coding with microcontrollers

https://t.co/DrYSifx7Dv",129,1,0,16
9.55354E+17,Shubrajittt,Shubrajit,"Tripura, India","Crypto Lover, Programmer, Hustler",01-22-2018,32,150,432,06-25-2019,"RT @factsionary: The worst feeling is when someone makes you feel special, then suddenly leaves you hanging, and you have to act like you d…",201,1,0,5
1.05052E+18,TTizya,tom tizya,Internet,minimalist (aka broke). go enthusiast. learning ml/dl. coding 996. LogitAI.,10-11-2018,55,400,2181,06-20-2019,@RosaRyyti please send bitcoin to @liangweihan4 are work hard technology united state.,95,1,0,10
54222418,JyotiAneja,Jyoti Aneja,"Illinois, USA","PhD student at University of Illinois, Urbana-Champaign, working on the intersection of computer vision, natural language processing and deep learning.",07-06-2009,71,354,243,06-20-2019,"Drop by in session 3-2A, happening right now at Terrace Theater. We're presenting our oral on part-of-speech guided… https://t.co/jApUHVuIi0",25,1,0,10
21856965,csimokat,chris simokat,"Chicago, IL","You've got data, I've got answers.",02-25-2009,422,2080,2679,06-26-2019,Anna 😁😎 (@ Cinemark) on #Yelp https://t.co/fRe0rABIon,3371,1,0,4
8448712,brucemacv,Bruce MacVarish,Boston,"Sr Dir ProdMgmt, Marketing, Strategy @OracleCloud -cloud, security, data products, edge, @internetintel, CX / DX / UX, platforms, network effects, blockchain",08-26-2007,2315,5001,46073,06-26-2019,"RT @NFXGuild: Every iconic tech company in Silicon Valley over the last 25 years has done the same 3 things, says @JamesCurrier: Product-ma…",6655,1,0,4
9.4583E+17,ImraulEmmaka,Imraul Emmaka,People's Republic of China,"I am a Computer Science major. My best interests are in math, machine learning, and algorithmic researches.",12-27-2017,17,466,100,05-15-2019,From Java code to Java heap https://t.co/T3Y6qYeF6A via @developerWorks,11,1,0,46
310272075,atmantree,Carlos Gustavo Ruiz,Panamá,"Programmer, Web Creature, Pizza Lover.

“Great acts are made up of small deeds.” Lao Tzu",06-03-2011,784,1084,4853,06-26-2019,Lockheed Martin develops AI model... https://t.co/AoxbS2XhIi,19373,1,0,4
420176001,AUTELITANO2,Lina Autelitano,France,Chef de projet digital - #PierreFabreMédicament - Mes tweets n'engagent que moi #digital #pharma #hcsmeufr #esante #iOT #AI,11-24-2011,558,443,959,06-26-2019,RT @UnivEsante: Table ronde #UnivEsante #FCSante 03/07 - 14h «Les leviers de communication de la #esanté à l’heure de la santé durable» ave…,1533,1,0,4
14532362,bduclaux,Bastien Duclaux,Paris and Brussels,"Entrepreneur. Online Advertising, Machine learning, AI and RecSys, e-commerce. Auvergnat.",04-25-2008,1194,1229,4093,04-26-2019,Nothing worse than the Python garbage collector. A big piece of shit ! #rant,2779,1,0,65
20598022,peacej,Jerry Chi,Tokyo,Data Science Manager at SmartNews,02-11-2009,219,598,508,06-22-2019,"RT @wef: Finland, Switzerland and New Zealand lead the way at teaching skills for the future https://t.co/Uv7vFPl4lk #education #skills htt…",301,1,0,8
9.15722E+17,YJParkAU,YJ Park,"Gold Coast, Queensland",Computer Science student (majoring AI and Data Science) at Griffith,10-04-2017,6,344,102,06-26-2019,"RT @grepLeigh: Build your own low-cost COMPUTER VISION device using @Raspberry_Pi &amp; @TensorFlow. ✨👁️

If you're like me and NEED hands-on e…",98,1,0,4
15592123,greenzking,Joshua Hunte,Grenada,#Phil4:13 #AI #ML #Tech #IoT #Bayesian #Smartdata,07-25-2008,28,119,128,06-15-2019,RT @iotforall: #AI and #ML are enabling better medical IoT use cases and solutions. Processing streaming medical #Data allows doctors to ac…,551,1,0,15
1.07786E+18,amanarora9848,Aman Arora,"Panchkula, India","Budding Developer, learner, electronics and IoT enthusiast",12-26-2018,40,331,472,06-23-2019,@jaskee789 @FlutterDev @reactnative @dan_abramov There are people who have made great tutorials and written article… https://t.co/9BiK9u1f7n,88,1,0,7
321869008,HerruzoPedro,Pedro Herruzo,"Barcelona, Spain","Industrial PhD Student in AI, Smart Mobility & Open Data at @SEATofficial & @la_UPC",06-22-2011,78,302,629,06-25-2019,"RT @hardmaru: Tackling Climate Change with Machine Learning

A 54-page paper consisting of 12 articles written by @david_rolnick and many o…",70,1,0,5
171269744,amehonic,Aida Mehonic,London,Programme Manager for AI at The Alan Turing Institute. Consultant and advisor. Physics PhD. Formerly @faculty @jpmorgan,07-26-2010,408,777,552,06-21-2019,@h_s_quinn @ICOnews Congrats! :),390,1,0,9
3299010792,tsd_10,Tushar Deshpande,,21 | Computer Science Student 💚,07-28-2015,33,198,210,06-23-2019,💪🏻🙌🏻💚 https://t.co/zrlC8ahBpW,31,1,0,7
1029496470,itz_yeon,장연우 | yeonwoo,"New York, USA",👨🏻‍💻 Research Data Scientist,12-23-2012,48,111,432,04-16-2019,RT @realDonaldTrump: So horrible to watch the massive fire at Notre Dame Cathedral in Paris. Perhaps flying water tankers could be used to…,665,1,0,75
329665949,ammar_cel,Ammar | عمار,Kuala Lumpur Federal Territory,"Data Science | Full-stack web development | Maker of Pair & Compare https://t.co/SnF28NjQPb
#MachineLearning #Kaggle #Python #DataAnalytics",07-05-2011,155,433,78,05-20-2019,"What is happening with #Huawei should send become a lesson for non-US companies: Build your own OS, build a new vid… https://t.co/3zVKs4GU9G",161,1,0,41
7.87093E+17,danaesavi,Danae Sánchez,Mexico,"Computer Science Graduate Student @ The University of Sheffield
Computer Engineer ITAM 
Data Science | NLP | ML",10-15-2016,70,509,523,06-24-2019,RT @ExITAM: *Obituario* https://t.co/VGjRPgRxm3,103,1,0,6
24120310,_adparker_,Andrew Parker,"Los Angeles, CA","VP of Data @latimes; Previously @netflix. Studied @ucla, @mit.",03-13-2009,136,302,258,05-17-2019,@dagensnyheter Amazing! https://t.co/4kFn2wKJUS,211,1,0,44
2731205113,dasuhasm,Suhas Maringanti,"Boston, MA",I make machines smarter,08-14-2014,13,193,31,06-15-2019,"RT @EricJorgenson: If universities really believed in the effectiveness of their business degrees, they would have models built on equity r…",7,1,0,15
826094058,NunezKant,Miguel Núñez,"Zapopan, Jalisco",Data and Neuro Scientist|PhD candidate| Biomedical Engineer|Gaming and Tech lover|Uncomfortable things writer.,09-15-2012,192,364,941,06-22-2019,"@PhDemetri many stats courses begin with statistical tests, and then go to linear regression, I never understand wh… https://t.co/8Hg2uLnXri",1378,1,0,8
3927175895,JJBalisan,JJ Balisan,"London, England","Swarthmore 2021/Mathematician/ Cognitive Scientist/Musician...

https://t.co/DnOXoP5eWc",10-11-2015,73,790,452,05-03-2019,RT @olrobs: Right now @swarthmore is denying students access to a bathroom and food so that they will end a peaceful protest. Earlier today…,108,1,0,58
3092488935,0xhexhex,0xhexhex,"Christchurch City, New Zealand","Mobile Dev🛠  
☮️☯️Breathe into your belly 🙏🏻
""Hacking the deepest of the mind"" 🙏🏻
OM",03-16-2015,36,796,7998,06-26-2019,"RT @missy_cummings: We need to rethink regulation for robots in healthcare, aviation, and on the roads...and we have a critical need for a…",2345,1,0,4
2853647078,pbenmoser4,Ben Moser,"New York, NY","Product @collibra. Entrepreneur, Runner, Sometimes Programmer, Rock Climber, Music Lover, Designer, Flyers Fan, Gamer.",10-13-2014,46,227,37,06-10-2019,@QuietStormAdv re generative design and AI in advertising: you say most data-driven art/creation “leaves you cold.”… https://t.co/iaMyM3h05U,81,1,0,20
100312578,hzmehrdad,Mehrdad Hosseinzadeh,"Winnipeg, Manitoba",PhD CS Student at UofM / Trying to make the machines think like us!,12-29-2009,94,261,485,06-12-2019,@_MehrNaz_ What an actual fuck?!😶😳,348,1,0,18
18695322,ManuelRdgz,Manuel Rodriguez,South Florida,"Open Water Swimmer, Runner, OCR & Triathlete, Husband & Father... Having fun with data architecture, DBA stuff and data analytics too. Nice to meet you!",01-06-2009,791,1826,10397,06-08-2019,@HiramFleitas Thanks for posting this. I’ll pass this onto my team for continued knowledge.,2455,1,0,22
75217995,solixbigdata,Solix Technologies,"Santa Clara, CA",Leading #bigdata application provider for empowering data-driven enterprises. #DataLake #Analytics,09-18-2009,2496,4169,676,06-26-2019,"How #BigData can revolutionize all healthcare segments, including manufacturing: https://t.co/n3RruRqzeg… https://t.co/0aD8mf8zy5",4051,1,0,4
1.03495E+18,anir_ban_ray,Anirban Ray,"Tokyo-to, Japan","Computer Vision Researcher at Hitachi, Ltd.",08-29-2018,13,316,267,06-18-2019,need a GAN model to deblurr this projection. #CVPR2019 https://t.co/0CIeeC2wBg,5,1,0,12
66195608,ildefons,Ildefons Magrans,"Seattle, WA",Somewhere between computational neurosciences and machine learning. Scientist at @AllenInstitute,08-16-2009,255,466,1242,06-23-2019,That photo of a mouse lemur taking a strength test made my day :) https://t.co/9GUCVk1GIw,651,1,0,7
238550411,gerrardoconnell,John O'Connell,"London, England",Director of Business Intelligence NHS SCW CSU - All views my own,01-15-2011,33,198,117,06-24-2019,"RT @matthewsgould: Here’s my blog setting out the results of NHSX’s prioritisation exercise, and the direction we want NHSX to take.  👇 htt…",150,1,0,6
2603765024,TensorFreitas,Tiago Freitas,Porto,Computer Vision / Machine Learning Engineer @ Adapttech,07-04-2014,25,352,730,11-26-2018,"RT @MSFTResearchCam: ""Pattern Recognition and Machine Learning"" by @ChrisBishopMSFT is now available as a free download. Download your copy…",3,1,1,216
7.65777E+17,pristineVedansh,Vedansh Priyadarshi,"New Delhi, India",19 • i'll change the world • i teach machines • deep learning • theory • student @ashokauniv,08-17-2016,29,567,401,06-26-2019,"RT @shl: @restrex @github most important thing is you're learning to how tell computers what to do, and you're learning the fundamentals of…",98,1,0,4
1.09384E+18,JarvisM101,Aamir Nazir,,ML Enthusiast and Aspiring Kaggle Grandmaster Hackernoon Writer. I tweet about #DeepLearning #MachineLearning #DataScience #Artificialintelligence #BigData,02-08-2019,424,967,2568,06-26-2019,RT @BIG_DATA_News: TensorWatch: A debugging and visualization system for machine learning 🔗 https://t.co/MUVk0fHXva #neuralnetworks,3510,1,0,4
1.06549E+18,crunchmetrics,CrunchMetrics,"Colorado, USA","#CrunchMetrics is an automated real-time #AnomalyDetection system, that leverages the #AI-#ML based techniques to sift through your data to identify incidents.",11-22-2018,253,1599,194,06-26-2019,Proactively monitoring &amp; detecting retail #anomalies on shopping cart abandonment will help in understanding the ca… https://t.co/NKtTMfUrWI,146,1,0,4
900416132,Rajeevr71956401,Rajeev ranjan,"Munich, Bavaria",SLAM | Perception | Computer Vision | Deep Learning | Machine Learning | ADAS,10-23-2012,84,607,815,06-25-2019,"@AndyWoodcock 

J",139,1,0,5
1.06679E+18,IshanPurohit8,Ishan Purohit,"Porbandar, India","Anti-social,
Introvert,
Loner,
Nerd,
Geek,
Socially anxious,
Social outcast,
Misfit,
Computer Programmer,
Python Developer,
Data scientist,
AI Enthusiastic.",11-25-2018,18,274,504,06-26-2019,"@sirajraval Hey, siraj.
i have one doubt. when you say translate the equation in python code, can we use in-built l… https://t.co/WfiLwUYBlN",38,1,0,4
3349470987,BlaniaAlexander,Alexander Blania,"Los Angeles, CA",I believe Ai can change physics entirely. I work on figuring out how. @Caltech starting July.,06-28-2015,11,132,37,05-28-2019,"Ai safety is one of the biggest threats humanity has ever faced. 

Anyway it's hard to imagine all those scenarios… https://t.co/BUteHYwHa1",2,1,0,33
9.63247E+17,ClouderizerT,Clouderizer,"Bangalore, India","Democratizing Deep Learning Development, making it affordable and easy to setup for everyone",02-13-2018,174,944,491,06-25-2019,RT @Paula_Piccard: These farm-loving #robots could change the future of #agriculture @mashable #AI #Robotics #DigitalTransformation #Machin…,184,1,1,5
153036700,yushin_n,yushin_n,Tokyo,"Born in Hokkaido, live in Tokyo, work in Asia. Go back and forth between city and countryside, big corporation and startup, learning and inference.",06-07-2010,38,126,39,05-23-2019,"データ = 21世紀の石油
アノテーション = 21世紀の石油精製技術 https://t.co/AUnJyeGPe0",53,1,0,38
1979318286,Shujian_Liu,Shujian 🍱,"Boston, MA",ML engineer at @Wayfair. PhD in mechanical engineering from @UMassAmherst. NLP and speech. @kaggle at night.,10-21-2013,150,897,2564,06-27-2019,@ryanzjlib why,618,1,0,3
7.48451E+17,sonywicaksono_,Sony Wicaksono,,Digital natives. Interest in game theory. AI/NLP Research Engineer | Tweets are mine,06-30-2016,45,153,637,06-22-2019,"@aureliavizal ((sosialis kuliahan))

mind-blowing.gif",511,1,0,8
1.04068E+18,MatthewRLamm,Matthew Lamm,"Copenhagen, Denmark",PhD candidate in Linguistics at Stanford. Stanford NLP group. Currently based in Copenhagen.,09-14-2018,94,139,429,06-21-2019,"@jsylad88 @easyJet Hi! I left a wallet on a flight from Copenhagen to Berlin today, 6/21/2019. I have contacted bag… https://t.co/JmnxaafdjI",17,1,0,9
